id;id_doi;status;count
1002;103;Student  > Master;1
1003;103;Student  > Bachelor;2
1004;103;Student  > Ph. D. Student;4
1005;103;Librarian;1
1006;103;Professor > Associate Professor;6
1007;104;Researcher;1
1008;105;Lecturer;6
1009;105;Student  > Doctoral Student;17
1010;105;Researcher;10
1011;105;Professor;6
1012;105;Lecturer > Senior Lecturer;3
1014;105;Unspecified;7
1015;105;Student  > Master;10
1016;105;Student  > Bachelor;6
1017;105;Other;4
1018;105;Student  > Ph. D. Student;45
1019;105;Professor > Associate Professor;8
1020;106;Student  > Master;1
1021;107;Lecturer;2
1022;107;Student  > Doctoral Student;11
1023;107;Researcher;7
1024;107;Professor;3
1025;107;Lecturer > Senior Lecturer;2
1026;107;Unspecified;1
1027;107;Student  > Master;14
1028;107;Student  > Bachelor;4
1029;107;Other;1
1030;107;Student  > Ph. D. Student;11
1031;107;Professor > Associate Professor;3
1032;108;Lecturer;10
1033;108;Student  > Doctoral Student;56
1034;108;Researcher;34
1036;108;Lecturer > Senior Lecturer;12
1037;108;Student  > Postgraduate;11
1038;108;Unspecified;19
1039;108;Student  > Master;60
1040;108;Student  > Bachelor;8
1041;108;Other;8
1042;108;Student  > Ph. D. Student;176
1043;108;Professor > Associate Professor;22
1044;109;Lecturer;26
1045;109;Student  > Doctoral Student;85
1046;109;Researcher;41
1048;109;Lecturer > Senior Lecturer;10
1049;109;Student  > Postgraduate;11
1050;109;Unspecified;22
1051;109;Student  > Master;98
1052;109;Student  > Bachelor;21
1054;109;Student  > Ph. D. Student;226
1055;109;Professor > Associate Professor;60
1056;110;Lecturer;10
1057;110;Student  > Doctoral Student;49
1058;110;Researcher;17
1059;110;Professor;12
1060;110;Lecturer > Senior Lecturer;5
1061;110;Student  > Postgraduate;15
1062;110;Unspecified;18
1063;110;Student  > Master;78
1064;110;Student  > Bachelor;24
1065;110;Other;6
1066;110;Student  > Ph. D. Student;108
1067;110;Professor > Associate Professor;18
1068;111;Lecturer;11
1069;111;Student  > Doctoral Student;39
1070;111;Researcher;9
1071;111;Professor;7
1072;111;Lecturer > Senior Lecturer;4
1073;111;Student  > Postgraduate;8
1075;111;Student  > Master;37
1076;111;Student  > Bachelor;26
1077;111;Other;6
1078;111;Student  > Ph. D. Student;93
1079;111;Librarian;1
1080;111;Professor > Associate Professor;15
1081;112;Lecturer;7
1082;112;Student  > Doctoral Student;23
1083;112;Researcher;16
1084;112;Professor;12
1085;112;Student  > Postgraduate;2
1086;112;Unspecified;22
1087;112;Student  > Master;41
1088;112;Student  > Bachelor;11
1090;112;Student  > Ph. D. Student;82
1091;112;Professor > Associate Professor;12
1092;113;Lecturer;7
1093;113;Student  > Doctoral Student;46
1094;113;Researcher;27
1095;113;Professor;20
1096;113;Lecturer > Senior Lecturer;5
1097;113;Student  > Postgraduate;8
1098;113;Unspecified;44
1099;113;Student  > Master;95
1100;113;Student  > Bachelor;29
1101;113;Other;10
1102;113;Student  > Ph. D. Student;129
1103;113;Professor > Associate Professor;20
1104;114;Lecturer;7
1105;114;Student  > Doctoral Student;25
1106;114;Researcher;12
1107;114;Professor;6
1111;114;Student  > Master;17
1112;114;Student  > Bachelor;5
1114;114;Professor > Associate Professor;9
1115;115;Student  > Doctoral Student;2
1116;115;Student  > Master;7
1122;115;Professor > Associate Professor;3
1125;116;Researcher;11
1126;116;Professor;15
1127;116;Lecturer > Senior Lecturer;6
1131;116;Student  > Bachelor;6
1132;116;Other;4
1134;116;Professor > Associate Professor;16
1137;117;Researcher;14
1141;117;Student  > Master;25
1142;117;Student  > Bachelor;5
1143;117;Other;4
1144;117;Student  > Ph. D. Student;49
1145;117;Librarian;1
1146;117;Professor > Associate Professor;11
1147;118;Lecturer;6
1148;118;Student  > Doctoral Student;25
1149;118;Researcher;8
1150;118;Professor;4
1151;118;Lecturer > Senior Lecturer;2
1152;118;Student  > Postgraduate;10
1158;119;Lecturer;1
1159;119;Student  > Doctoral Student;2
1161;119;Lecturer > Senior Lecturer;1
1162;119;Unspecified;4
1164;119;Professor > Associate Professor;3
1165;120;Lecturer;1
1166;120;Student  > Doctoral Student;9
1168;120;Professor;3
1173;120;Other;1
1175;120;Professor > Associate Professor;7
1176;121;Lecturer;1
1178;121;Researcher;6
1180;121;Lecturer > Senior Lecturer;1
1182;121;Unspecified;8
1183;121;Student  > Master;7
1185;121;Student  > Ph. D. Student;21
1187;122;Researcher;1
1189;122;Unspecified;2
1190;122;Student  > Ph. D. Student;5
1191;123;Student  > Doctoral Student;3
1193;123;Professor;2
1194;123;Student  > Postgraduate;1
1195;123;Unspecified;9
1199;123;Student  > Ph. D. Student;17
1205;124;Student  > Postgraduate;2
1208;124;Student  > Bachelor;4
1210;124;Student  > Ph. D. Student;35
1211;124;Professor > Associate Professor;7
1216;126;Professor;7
1218;126;Student  > Postgraduate;4
1219;126;Unspecified;19
1220;126;Student  > Master;46
1221;126;Student  > Bachelor;10
1222;126;Other;9
1224;126;Librarian;4
1225;126;Professor > Associate Professor;19
1226;127;Lecturer;2
1227;127;Student  > Doctoral Student;23
1228;127;Researcher;10
1229;127;Professor;4
1230;127;Lecturer > Senior Lecturer;2
1231;127;Student  > Postgraduate;4
1232;127;Unspecified;7
1233;127;Student  > Master;21
1234;127;Student  > Bachelor;4
1235;127;Other;1
1236;127;Student  > Ph. D. Student;55
1237;127;Librarian;1
1238;127;Professor > Associate Professor;11
1240;128;Student  > Master;1
1242;128;Student  > Bachelor;1
1243;128;Student  > Ph. D. Student;4
1244;128;Professor > Associate Professor;1
1245;129;Student  > Doctoral Student;8
1246;129;Researcher;2
1247;129;Professor;5
1248;129;Lecturer > Senior Lecturer;1
1249;129;Student  > Postgraduate;2
1251;129;Student  > Master;6
1253;129;Other;4
1257;130;Lecturer;6
1258;130;Student  > Doctoral Student;52
1260;130;Professor;13
1261;130;Lecturer > Senior Lecturer;4
1263;130;Unspecified;12
1264;130;Student  > Master;29
1266;130;Other;7
1268;130;Professor > Associate Professor;23
1269;131;Lecturer;16
1273;131;Lecturer > Senior Lecturer;8
1276;131;Student  > Master;157
1280;131;Librarian;4
1281;131;Professor > Associate Professor;46
1282;133;Lecturer;7
1285;133;Professor;13
1292;133;Student  > Ph. D. Student;90
1293;133;Professor > Associate Professor;23
1294;134;Lecturer;7
1296;134;Researcher;5
1297;134;Professor;8
1298;134;Lecturer > Senior Lecturer;1
1299;134;Student  > Postgraduate;2
1300;134;Unspecified;7
1301;134;Student  > Master;18
1302;134;Student  > Bachelor;6
1303;134;Other;3
1304;134;Student  > Ph. D. Student;60
1305;134;Professor > Associate Professor;10
1306;135;Student  > Master;3
1307;135;Professor > Associate Professor;1
1308;135;Student  > Ph. D. Student;1
1309;136;Lecturer;1
1310;136;Student  > Master;1
1311;136;Professor;2
1312;136;Unspecified;4
1313;136;Other;1
1314;136;Student  > Ph. D. Student;5
1315;136;Student  > Doctoral Student;1
1316;137;Student  > Doctoral Student;1
1317;137;Student  > Postgraduate;1
1318;137;Student  > Ph. D. Student;3
1320;138;Student  > Doctoral Student;25
1321;138;Researcher;12
1327;138;Student  > Bachelor;7
1329;138;Student  > Ph. D. Student;50
1331;139;Researcher;4
1332;139;Professor;3
1333;139;Unspecified;4
1334;139;Student  > Master;2
1335;139;Student  > Ph. D. Student;8
1336;139;Student  > Doctoral Student;1
1337;140;Lecturer;4
1338;140;Student  > Doctoral Student;10
1339;140;Researcher;3
1340;140;Professor;4
1341;140;Student  > Postgraduate;2
1342;140;Unspecified;5
1343;140;Student  > Master;4
1344;140;Student  > Bachelor;1
1347;141;Lecturer;5
1348;141;Student  > Doctoral Student;18
1349;141;Researcher;7
1351;141;Lecturer > Senior Lecturer;1
1352;141;Student  > Postgraduate;2
1353;141;Unspecified;3
1354;141;Student  > Master;25
1355;141;Student  > Bachelor;4
1356;141;Other;1
1357;141;Student  > Ph. D. Student;55
1358;141;Professor > Associate Professor;15
1359;142;Lecturer;3
1360;142;Student  > Doctoral Student;10
1361;142;Researcher;4
1362;142;Professor;8
1363;142;Lecturer > Senior Lecturer;1
1364;142;Student  > Postgraduate;3
1365;142;Unspecified;11
1366;142;Student  > Master;7
1367;142;Student  > Bachelor;2
1368;142;Other;3
1369;142;Student  > Ph. D. Student;43
1370;142;Professor > Associate Professor;8
1371;143;Lecturer;3
1372;143;Student  > Doctoral Student;12
1373;143;Researcher;6
1374;143;Professor;7
1375;143;Lecturer > Senior Lecturer;6
1376;143;Student  > Postgraduate;3
1377;143;Unspecified;11
1378;143;Student  > Master;2
1379;143;Student  > Bachelor;7
1380;143;Other;4
1381;143;Student  > Ph. D. Student;32
1382;143;Professor > Associate Professor;8
1383;144;Lecturer;8
1384;144;Student  > Doctoral Student;41
1385;144;Researcher;24
1386;144;Professor;12
1387;144;Lecturer > Senior Lecturer;2
1388;144;Student  > Postgraduate;2
1389;144;Unspecified;5
1390;144;Student  > Master;19
1391;144;Student  > Bachelor;4
1392;144;Other;4
1393;144;Student  > Ph. D. Student;77
1394;144;Professor > Associate Professor;21
1395;145;Researcher;1
1396;145;Student  > Doctoral Student;1
1397;146;Student  > Doctoral Student;4
1398;146;Student  > Master;3
1399;146;Professor;1
1400;146;Student  > Postgraduate;1
1401;146;Unspecified;1
1402;146;Researcher;1
1403;146;Student  > Ph. D. Student;4
1404;146;Professor > Associate Professor;2
1405;147;Lecturer;7
1406;147;Student  > Doctoral Student;25
1407;147;Researcher;13
1408;147;Professor;9
1409;147;Student  > Postgraduate;3
1411;147;Student  > Master;23
1412;147;Student  > Bachelor;8
1419;148;Professor;7
1420;148;Lecturer > Senior Lecturer;1
1421;148;Student  > Postgraduate;6
1423;148;Student  > Master;26
1425;148;Other;3
1427;148;Librarian;2
1429;149;Lecturer;3
1430;149;Student  > Doctoral Student;13
1431;149;Researcher;6
1432;149;Professor;7
1434;149;Student  > Postgraduate;3
1436;149;Student  > Master;12
1980;212;Other;1
1981;212;Student  > Ph. D. Student;45
1982;212;Librarian;1
1983;212;Professor > Associate Professor;15
1984;213;Lecturer;5
1985;213;Student  > Doctoral Student;24
1986;213;Researcher;18
1987;213;Professor;18
1988;213;Lecturer > Senior Lecturer;3
1989;213;Student  > Postgraduate;5
1990;213;Unspecified;6
1991;213;Student  > Master;31
1992;213;Student  > Bachelor;7
1993;213;Other;4
1994;213;Student  > Ph. D. Student;76
1995;213;Professor > Associate Professor;13
1996;214;Student  > Doctoral Student;4
1997;214;Researcher;2
1998;214;Professor;6
1999;214;Student  > Postgraduate;1
2000;214;Unspecified;5
2001;214;Student  > Master;5
2002;214;Student  > Bachelor;2
2003;214;Other;1
2004;214;Student  > Ph. D. Student;15
2005;214;Librarian;1
2006;214;Professor > Associate Professor;3
2007;215;Lecturer;2
2008;215;Student  > Doctoral Student;8
2009;215;Researcher;4
2010;215;Professor;4
2011;215;Lecturer > Senior Lecturer;1
2012;215;Student  > Postgraduate;1
2013;215;Unspecified;3
2014;215;Student  > Master;8
2015;215;Student  > Bachelor;2
2016;215;Other;1
2017;215;Student  > Ph. D. Student;41
2018;215;Librarian;1
2019;215;Professor > Associate Professor;8
2020;216;Lecturer;5
2021;216;Student  > Doctoral Student;6
2022;216;Researcher;4
2023;216;Professor;2
2024;216;Unspecified;7
2025;216;Student  > Master;9
2026;216;Student  > Bachelor;3
2027;216;Student  > Ph. D. Student;13
2028;216;Professor > Associate Professor;7
2029;217;Lecturer;7
2030;217;Student  > Doctoral Student;23
2031;217;Researcher;15
2032;217;Professor;13
2033;217;Lecturer > Senior Lecturer;1
2034;217;Student  > Postgraduate;4
2035;217;Unspecified;5
2036;217;Student  > Master;23
2037;217;Student  > Bachelor;6
2038;217;Other;2
2039;217;Student  > Ph. D. Student;54
2040;217;Professor > Associate Professor;29
2041;218;Lecturer;2
2042;218;Student  > Doctoral Student;12
2043;218;Researcher;5
2044;218;Professor;3
2045;218;Lecturer > Senior Lecturer;2
2046;218;Student  > Postgraduate;4
2047;218;Unspecified;10
2048;218;Student  > Master;13
2049;218;Student  > Bachelor;8
2050;218;Other;4
2051;218;Student  > Ph. D. Student;31
2052;218;Librarian;2
2053;218;Professor > Associate Professor;7
2054;219;Lecturer;19
2055;219;Student  > Doctoral Student;91
2056;219;Researcher;40
2057;219;Professor;22
2058;219;Lecturer > Senior Lecturer;5
2059;219;Student  > Postgraduate;21
2060;219;Unspecified;14
2061;219;Student  > Master;89
2062;219;Student  > Bachelor;22
2063;219;Other;10
2064;219;Student  > Ph. D. Student;145
2065;219;Professor > Associate Professor;37
2066;220;Lecturer;9
2067;220;Student  > Doctoral Student;33
2068;220;Researcher;17
2070;220;Lecturer > Senior Lecturer;2
2071;220;Student  > Postgraduate;5
2072;220;Unspecified;11
2073;220;Student  > Master;43
2074;220;Student  > Bachelor;10
2075;220;Other;4
2076;220;Student  > Ph. D. Student;92
2077;220;Professor > Associate Professor;20
2078;221;Lecturer;12
2079;221;Student  > Doctoral Student;45
2080;221;Researcher;36
2081;221;Professor;15
2082;221;Lecturer > Senior Lecturer;4
2083;221;Student  > Postgraduate;8
2084;221;Unspecified;20
2085;221;Student  > Master;76
2086;221;Student  > Bachelor;36
2087;221;Other;12
2088;221;Student  > Ph. D. Student;111
2089;221;Professor > Associate Professor;29
2090;222;Lecturer;8
2091;222;Student  > Doctoral Student;34
2092;222;Researcher;17
2093;222;Professor;17
2094;222;Lecturer > Senior Lecturer;1
2095;222;Student  > Postgraduate;8
2096;222;Unspecified;30
2097;222;Student  > Master;59
2098;222;Student  > Bachelor;15
2099;222;Other;7
2100;222;Student  > Ph. D. Student;105
2101;222;Librarian;2
2102;222;Professor > Associate Professor;19
2103;223;Lecturer;1
2104;223;Student  > Doctoral Student;1
2105;223;Student  > Master;2
2107;223;Lecturer > Senior Lecturer;1
2108;223;Student  > Postgraduate;2
2109;223;Unspecified;1
2110;223;Other;2
2111;223;Student  > Ph. D. Student;4
2112;223;Professor > Associate Professor;5
2113;224;Professor > Associate Professor;1
2114;224;Student  > Postgraduate;1
2115;225;Professor > Associate Professor;3
2116;225;Other;1
2117;225;Student  > Doctoral Student;1
2118;226;Lecturer;4
2119;226;Student  > Doctoral Student;15
2120;226;Researcher;7
2121;226;Professor;8
2122;226;Lecturer > Senior Lecturer;1
2123;226;Student  > Postgraduate;2
2124;226;Unspecified;12
2125;226;Student  > Master;14
2126;226;Student  > Bachelor;7
2127;226;Other;3
2128;226;Student  > Ph. D. Student;44
2129;226;Librarian;1
2130;226;Professor > Associate Professor;8
2131;227;Lecturer;11
2132;227;Student  > Doctoral Student;28
2133;227;Researcher;19
2134;227;Professor;13
2135;227;Lecturer > Senior Lecturer;2
2136;227;Student  > Postgraduate;9
2137;227;Unspecified;12
2138;227;Student  > Master;60
2139;227;Student  > Bachelor;18
2140;227;Other;4
2141;227;Student  > Ph. D. Student;107
2142;227;Professor > Associate Professor;32
2143;228;Student  > Master;2
2144;228;Lecturer;1
2145;228;Professor;2
2146;228;Student  > Doctoral Student;1
2147;228;Professor > Associate Professor;1
2148;229;Lecturer;6
2149;229;Student  > Doctoral Student;12
2150;229;Researcher;3
2151;229;Professor;4
2152;229;Student  > Postgraduate;1
2153;229;Unspecified;7
2154;229;Student  > Master;16
2155;229;Student  > Bachelor;3
2156;229;Other;1
2157;229;Student  > Ph. D. Student;42
2158;229;Librarian;2
2159;229;Professor > Associate Professor;7
2160;230;Lecturer;6
2161;230;Student  > Doctoral Student;14
2162;230;Researcher;5
2163;230;Professor;4
2164;230;Student  > Postgraduate;2
2165;230;Unspecified;6
2166;230;Student  > Master;13
2167;230;Student  > Bachelor;9
2168;230;Other;4
2169;230;Student  > Ph. D. Student;48
2170;230;Librarian;1
2171;230;Professor > Associate Professor;11
2172;231;Lecturer;1
2173;231;Student  > Doctoral Student;11
2174;231;Researcher;2
2175;231;Professor;2
2176;231;Lecturer > Senior Lecturer;1
2177;231;Student  > Postgraduate;2
2178;231;Unspecified;8
2179;231;Student  > Master;8
2180;231;Student  > Bachelor;3
2181;231;Other;2
2182;231;Student  > Ph. D. Student;20
2183;231;Professor > Associate Professor;6
2184;232;Lecturer;3
2185;232;Student  > Doctoral Student;17
2186;232;Researcher;6
2187;232;Professor;8
2188;232;Lecturer > Senior Lecturer;3
2189;232;Student  > Postgraduate;3
2190;232;Unspecified;7
2191;232;Student  > Master;27
2192;232;Student  > Bachelor;5
2193;232;Other;1
2194;232;Student  > Ph. D. Student;47
2195;232;Professor > Associate Professor;10
2196;233;Researcher;2
2197;233;Professor;3
2198;233;Lecturer > Senior Lecturer;1
2199;233;Student  > Postgraduate;2
2201;233;Student  > Master;4
2202;233;Student  > Bachelor;1
2203;233;Student  > Ph. D. Student;7
2204;233;Student  > Doctoral Student;1
2205;235;Lecturer;3
2206;235;Student  > Doctoral Student;10
2207;235;Researcher;2
2208;235;Professor;7
2209;235;Lecturer > Senior Lecturer;2
2210;235;Student  > Postgraduate;1
2211;235;Unspecified;9
2212;235;Student  > Master;9
2213;235;Other;2
2214;235;Student  > Ph. D. Student;34
2215;235;Professor > Associate Professor;8
2216;236;Lecturer;5
2217;236;Student  > Doctoral Student;22
2218;236;Researcher;14
2220;236;Lecturer > Senior Lecturer;2
2221;236;Student  > Postgraduate;4
2222;236;Unspecified;12
2223;236;Student  > Master;31
2224;236;Student  > Bachelor;1
2225;236;Other;3
2226;236;Student  > Ph. D. Student;60
2227;236;Professor > Associate Professor;10
2228;237;Student  > Doctoral Student;2
2229;237;Researcher;2
2230;237;Student  > Master;6
2231;237;Student  > Bachelor;1
2232;237;Student  > Ph. D. Student;7
2233;237;Professor > Associate Professor;2
2234;238;Lecturer;4
2235;238;Student  > Doctoral Student;26
2236;238;Researcher;28
2237;238;Professor;5
2238;238;Lecturer > Senior Lecturer;3
2239;238;Student  > Postgraduate;12
2240;238;Unspecified;24
2241;238;Student  > Master;38
2242;238;Student  > Bachelor;22
2243;238;Other;6
2244;238;Student  > Ph. D. Student;55
2245;238;Librarian;2
2246;238;Professor > Associate Professor;8
2247;239;Lecturer;7
2248;239;Student  > Doctoral Student;15
2249;239;Researcher;5
2250;239;Professor;6
2251;239;Lecturer > Senior Lecturer;3
2252;239;Student  > Postgraduate;2
2253;239;Unspecified;7
2254;239;Student  > Master;23
2255;239;Student  > Bachelor;6
2256;239;Other;5
2257;239;Student  > Ph. D. Student;58
2258;239;Professor > Associate Professor;13
2259;240;Lecturer;7
2260;240;Student  > Doctoral Student;26
2261;240;Researcher;7
2262;240;Professor;18
2263;240;Lecturer > Senior Lecturer;1
2264;240;Student  > Postgraduate;6
2265;240;Unspecified;6
2266;240;Student  > Master;43
2267;240;Student  > Bachelor;9
2268;240;Other;3
2269;240;Student  > Ph. D. Student;64
2270;240;Professor > Associate Professor;16
2271;241;Lecturer;2
2272;241;Student  > Doctoral Student;5
