RePEc:taf:rlshxx;2017;;null;null;18;2;ReDIF-Article;0143-3768;;scimago;2018;15923;0.169;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:clarxx;2017;10;0.02;0.03;73;3;ReDIF-Article;0142-6397;1469-9710;scimago;2018;90549;0.615;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:gam:jlawss;2017;8;0.03;0.04;35;3;ReDIF-Article;2075-471X;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:lde:journl;2017;6;null;0.08;15;4;ReDIF-Article;0120-2596;2323-0622;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:erp:lregxx;2017;;null;null;0;3;ReDIF-Article;1813-856X;;scimago;2018;17600155103;0.124;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:loceco;2017;;null;null;0;;ReDIF-Article;0269-0942;1470-9325;scimago;2018;21210;0.455;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:taf:flgsxx;2017;;null;null;0;;ReDIF-Article;1743-9388;0300-3930;scimago;2018;18224;0.913;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:bbs:limser;2017;;null;null;0;;ReDIF-Article;2498-9037;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mnz:lumina;2017;;null;null;0;;ReDIF-Article;2619-6174;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:macfem;2017;20;0.15;0.22;18;5;ReDIF-Article;1752-0843;1752-0851;scimago;2018;19700201312;0.177;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mgt:youmng;2017;8;0.11;0.08;23;3;ReDIF-Article;1854-4223;1854-4231;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eph:journl;2017;16;null;0.1;0;5;ReDIF-Article;1842-0206;2069-8887;scimago;2018;21100334848;0.203;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:bla:mgorev;2017;18;null;0.22;0;11;ReDIF-Article;1740-8776;1740-8784;scimago;2018;18700156709;0.97;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:fan:macoma;2017;47;0.27;0.39;25;9;ReDIF-Article;2239-0391;2239-4397;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:nup:jrmdke;2017;20;0.17;0.15;34;4;ReDIF-Article;2286-2668;2392-8042;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:nms:mamere;2017;4;0.03;0.05;22;4;ReDIF-Article;0935-9915;1861-9908;scimago;2018;21100389310;0.161;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:inm:ormnsc;2017;1715;1.31;2.04;32;125;ReDIF-Article;0025-1909;1526-5501;scimago;2018;21307;6.08;vhb-jourqual;2015;A+;Handelsblatt-Ranking BWL;2018;A+;Handelsblatt-Ranking VWL;2017;A
RePEc:wly:mgtdec;2017;81;0.3;0.38;95;26;ReDIF-Article;0143-6570;1099-1468;scimago;2018;21774;0.33;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:mgt:youmgt;2017;15;0.17;0.15;20;6;ReDIF-Article;1581-6311;1854-6935;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:bla:manchs;2017;151;0.77;0.65;37;33;ReDIF-Article;1463-6786;1467-9957;scimago;2018;29020;0.305;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;F
RePEc:inm:ormsom;2017;139;0.3;0.61;10;36;ReDIF-Article;1523-4614;1526-5498;scimago;2018;21789;4.439;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;A;Handelsblatt-Ranking VWL;2017;A
RePEc:eee:marpol;2017;168;0.12;0.16;0;21;ReDIF-Article;0308-597X;1872-9460;scimago;2018;27851;1.242;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;
RePEc:pal:marecl;2017;68;0.3;0.55;35;20;ReDIF-Article;1479-2931;1479-294X;scimago;2018;26249;0.661;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;E
RePEc:taf:marpmg;2017;118;0.4;0.49;65;20;ReDIF-Article;0308-8839;1464-5254;scimago;2018;26252;1.104;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:zag:market;2017;1;0.03;0.01;14;2;ReDIF-Article;0353-4790;1849-1383;scimago;2018;19900192544;0.188;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:inm:ormksc;2017;257;0.54;0.93;9;73;ReDIF-Article;0732-2399;1526-548X;scimago;2018;23714;6.853;vhb-jourqual;2015;A+;Handelsblatt-Ranking BWL;2018;A;Handelsblatt-Ranking VWL;2017;A
RePEc:taf:nmcmxx;2017;2;0.02;0.01;37;2;ReDIF-Article;1387-3954;1744-5051;scimago;2018;28511;0.292;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:bla:mathfi;2017;108;1.3;1.4;35;53;ReDIF-Article;0960-1627;1467-9965;scimago;2018;18173;2.834;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:mpopst;2017;13;0.06;0.16;19;9;ReDIF-Article;0889-8480;1547-724X;scimago;2018;26891;0.155;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eee:matsoc;2017;151;0.45;0.45;67;35;ReDIF-Article;0165-4896;1879-3118;scimago;2018;25057;0.581;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;E
RePEc:eee:matcom;2017;90;0.15;0.17;140;18;ReDIF-Article;0378-4754;1872-7166;scimago;2018;12166;0.526;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:inm:ormoor;2017;93;0.26;0.35;14;25;ReDIF-Article;0364-765X;1526-5471;scimago;2018;22140;1.489;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;D
RePEc:bla:mathna;2017;1;null;null;169;1;ReDIF-Article;0025-584X;1522-2616;scimago;2018;25107;0.882;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:fan:mesame;2017;3;0.03;0.04;23;1;ReDIF-Article;1121-6921;2384-8804;scimago;2018;19700180556;0.107;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:fan:mcmcmc;2017;15;0.1;0.08;40;3;ReDIF-Article;1826-7386;1972-4861;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mul:jhpfyn;2017;;null;null;29;2;ReDIF-Article;1590-5128;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:bla:metroe;2017;115;0.86;0.79;39;26;ReDIF-Article;0026-1386;1467-999X;scimago;2018;21781;0.927;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:taf:rmdjxx;2017;;null;null;0;;ReDIF-Article;1793-8120;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:wsi:medjxx;2017;2;null;0.03;0;5;ReDIF-Article;1793-8171;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mig:journl;2017;18;0.12;0.11;30;6;ReDIF-Article;1741-8984;1741-8992;scimago;2018;21000195021;0.449;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rmobxx;2017;42;0.15;0.22;61;5;ReDIF-Article;1745-0101;1745-011X;scimago;2018;5900153310;1.581;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:cnapxx;2017;;null;null;0;;ReDIF-Article;0090-5992;1465-3923;scimago;2018;28256;0.43;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wly:natres;2017;29;0.14;0.25;21;6;ReDIF-Article;0165-0203;1477-8947;scimago;2018;110123;0.549;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wly:navres;2017;6;0.01;0.03;41;10;ReDIF-Article;1520-6750;0894-069X;scimago;2018;15961;0.844;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;
RePEc:wly:navlog;2017;;null;null;0;5;ReDIF-Article;1931-9193;0028-1441;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wsi:nmncxx;2017;2;0.03;0.01;26;2;ReDIF-Article;1793-7027;1793-0057;scimago;2018;21100206263;0.21;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:cnpexx;2017;29;0.17;0.15;47;4;ReDIF-Article;1356-3467;1469-9923;scimago;2018;29032;1.719;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:nzecpp;2017;19;0.27;0.18;22;11;ReDIF-Article;0077-9954;1943-4863;scimago;2018;19900191763;0.333;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:taf:uaajxx;2017;6;0.04;0.05;35;7;ReDIF-Article;2325-0453;1092-0277;scimago;2018;19600157009;0.494;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:eee:ecofin;2017;329;0.98;1.04;78;30;ReDIF-Article;1062-9408;1879-0860;scimago;2018;24089;0.552;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;D
RePEc:eee:namrev;2017;;null;null;0;2;ReDIF-Article;1042-752X;1878-3333;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:gmf:journl;2017;1;0.13;0.03;9;5;ReDIF-Article;0872-4733;2183-203X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:nov:artigo;2017;1;null;0.01;33;5;ReDIF-Article;0103-6351;1980-5381;scimago;2018;5700163481;0.128;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:oec:neakaa;2017;31;0.53;0.3;0;8;ReDIF-Article;1609-7378;0304-341X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wly:nuhsci;2017;;null;null;0;;ReDIF-Article;1442-2018;1441-0745;scimago;2018;28826;0.565;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:ecokaa;2017;;null;null;0;19;ReDIF-Article;1609-7491;0255-0822;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:dafkaa;2017;;null;null;0;6;ReDIF-Article;1609-7521;1560-7771;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:dafkad;2017;27;0.38;0.52;1;11;ReDIF-Article;1995-2872;1995-2864;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:packab;2017;2;null;0.5;0;5;ReDIF-Article;1995-283X;1995-2821;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:govkaa;2017;12;0.26;0.23;11;10;ReDIF-Article;1681-2336;1608-7143;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:dcdkaa;2017;;null;null;0;7;ReDIF-Article;1996-580X;1816-8124;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oec:ecokac;2017;31;0.8;0.97;7;12;ReDIF-Article;1995-2856;1995-2848;scimago;2018;19700201537;0.341;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:oec:stdkab;2017;26;0.57;0.59;0;11;ReDIF-Article;1995-2899;1995-2880;scimago;2018;21100390384;0.299;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:oec:packaa;2017;;null;null;0;6;ReDIF-Article;1681-2328;1609-1914;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eee:jomega;2017;854;1.5;1.81;106;48;ReDIF-Article;0305-0483;1873-5274;scimago;2018;21915;3.292;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;
RePEc:inm:oropre;2017;360;0.46;0.71;16;40;ReDIF-Article;0030-364X;1526-5463;scimago;2018;22238;3.366;vhb-jourqual;2015;A+;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;B
RePEc:eee:oprepe;2017;9;0.22;0.29;16;4;ReDIF-Article;2214-7160;;scimago;2018;21100379294;1.374;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:inm:ororsc;2017;467;0.55;0.99;9;56;ReDIF-Article;1047-7039;1526-5455;scimago;2018;22324;6.545;vhb-jourqual;2015;A+;Handelsblatt-Ranking BWL;2018;A;Handelsblatt-Ranking VWL;2017;
RePEc:eee:jobhdp;2017;56;0.1;0.22;40;38;ReDIF-Article;0749-5978;1095-9920;scimago;2018;22326;2.742;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;
RePEc:vul:omefvu;2017;1;null;0.02;21;2;ReDIF-Article;2029-4581;2345-0037;scimago;2018;21100787535;0.11;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:bla:obuest;2017;410;1.62;1.88;48;71;ReDIF-Article;0305-9049;1468-0084;scimago;2018;22902;1.172;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:oxdevs;2017;104;1.18;0.76;34;27;ReDIF-Article;1360-0818;1469-9966;scimago;2018;15349;0.777;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;D
RePEc:eee:pacfin;2017;404;0.98;1.35;83;34;ReDIF-Article;0927-538X;1879-0585;scimago;2018;15465;0.787;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:pal:palcom;2017;18;0.09;0.09;53;4;ReDIF-Article;2055-1045;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ipn:panora;2017;;null;null;6;1;ReDIF-Article;1870-2171;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:pos:journl;2017;;null;null;31;1;ReDIF-Article;2413-9009;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ppe:ppeart;2017;3;null;0.14;0;1;ReDIF-Article;2237-2091;0100-0551;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:eee:phsmap;2017;1483;0.37;0.37;1012;49;ReDIF-Article;0378-4371;1873-2119;scimago;2018;29115;0.699;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rppexx;2017;4;0.01;0.01;72;2;ReDIF-Article;0266-5433;1466-4518;scimago;2018;16518;0.474;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:cpprxx;2017;7;0.03;0.04;35;4;ReDIF-Article;0269-7459;1360-0583;scimago;2018;14683;0.835;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rptpxx;2017;22;0.12;0.11;54;2;ReDIF-Article;1464-9357;1470-000X;scimago;2018;14685;0.843;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mul:je8794;2017;10;0.08;0.12;17;7;ReDIF-Article;1120-9496;1973-8218;scimago;2018;19700187644;0.116;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:bla:polstu;2017;47;0.18;0.19;0;13;ReDIF-Article;0032-3217;1467-9248;scimago;2018;22890;1.922;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;
RePEc:bla:pstrev;2017;13;null;0.01;0;6;ReDIF-Article;1478-9299;1478-9302;scimago;2018;4000149603;0.545;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:prg:jnlpol;2017;6;0.03;0.02;47;8;ReDIF-Article;0032-3233;2336-8225;scimago;2018;23052;0.162;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:oec:edukab;2017;;null;null;0;;ReDIF-Article;1684-3592;1682-346X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:bla:popdev;2017;135;0.49;0.55;61;33;ReDIF-Article;0098-7921;1728-4457;scimago;2018;27364;2.892;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:rpstxx;2017;48;0.19;0.3;31;6;ReDIF-Article;0032-4728;1477-4747;scimago;2018;27393;1.404;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;D
RePEc:taf:pocoec;2017;52;0.16;0.34;33;15;ReDIF-Article;1463-1377;1465-3958;scimago;2018;29429;0.359;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;D
RePEc:taf:rpsaxx;2017;;null;null;0;;ReDIF-Article;1060-586X;1938-2855;scimago;2018;25654;1.79;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;C
RePEc:prg:jnlpep;2017;40;0.06;0.19;46;12;ReDIF-Article;1210-0455;2336-730X;scimago;2018;5700164067;0.287;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:fan:pripri;2017;1;null;0.01;21;2;ReDIF-Article;0393-9049;2036-5063;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:mes:prectr;2017;14;0.01;0.05;72;8;ReDIF-Article;1061-1991;1557-931X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:icb:wpaper;2017;2;null;0.02;41;2;ReDIF-Article;2392-8174;2392-8166;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:bla:popmgt;2017;161;0.29;0.39;128;8;ReDIF-Article;1937-5956;1059-1478;scimago;2018;22405;3.283;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;B
RePEc:taf:promet;2017;10;0.02;0.06;6;6;ReDIF-Article;0810-9028;1470-1030;scimago;2018;20224;0.171;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:bbs:prospe;2017;;null;null;23;1;ReDIF-Article;2064-759X;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rpsyxx;2017;4;0.03;0.02;46;1;ReDIF-Article;1752-2439;1752-2447;scimago;2018;21100198231;0.676;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wly:padxxx;2017;16;0.06;0.11;32;5;ReDIF-Article;0271-2075;1099-162X;scimago;2018;15381;0.637;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:bla:pbudge;2017;19;0.14;0.3;26;3;ReDIF-Article;0275-1100;1540-5850;scimago;2018;5700168589;0.472;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;D
RePEc:taf:pubmgr;2017;63;0.25;0.24;0;12;ReDIF-Article;1471-9037;1471-9045;scimago;2018;4700152305;1.756;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rpxmxx;2017;;null;null;86;3;ReDIF-Article;1471-9037;1471-9045;scimago;2018;4700152305;1.756;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;
RePEc:bla:pmomgt;2017;;null;null;0;10;ReDIF-Article;0954-0962;1467-9302;scimago;2018;17181;0.561;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:bla:ppolre;2017;;null;null;0;2;ReDIF-Article;0954-0962;1467-9302;scimago;2018;17181;0.561;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:taf:pubmmg;2017;45;0.1;0.11;92;9;ReDIF-Article;0954-0962;1467-9302;scimago;2018;17181;0.561;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ipf:psejou;2017;;null;null;16;1;ReDIF-Article;2459-8860;;scimago;2018;21100854766;0.115;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oup:publus;2017;35;0.16;0.18;46;7;ReDIF-Article;0048-5950;1747-7107;scimago;2018;23577;0.897;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:fan:quaqua;2017;;null;null;0;1;ReDIF-Article;0390-105X;1971-8470;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:tuk:qipqip;2017;3;0.11;0.04;0;2;ReDIF-Article;1335-1745;1338-984X;scimago;2018;21100220151;0.237;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:quantf;2017;444;0.48;0.6;141;40;ReDIF-Article;1469-7688;1469-7696;scimago;2018;16062;0.769;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;D
RePEc:wsi:qjfxxx;2017;34;0.13;0.17;20;7;ReDIF-Article;2010-1406;;scimago;2018;21100838016;0.65;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eee:quaeco;2017;220;0.74;0.86;114;34;ReDIF-Article;1062-9769;1878-4259;scimago;2018;23633;0.486;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:bla:randje;2017;398;2.19;2.29;43;49;ReDIF-Article;0741-6261;1756-2171;scimago;2018;23672;4.376;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;B
RePEc:rje:randje;2017;;null;null;0;102;ReDIF-Article;0741-6261;1756-2171;scimago;2018;23672;4.376;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;B
RePEc:eee:regurb;2017;;null;null;0;5;ReDIF-Article;0034-3331;1878-4062;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eee:regeco;2017;584;1.26;1.52;61;64;ReDIF-Article;0166-0462;1879-2308;scimago;2018;15139;1.57;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;D
RePEc:hrs:journl;2017;6;0.07;0.04;38;3;ReDIF-Article;1791-7735;1791-5961;scimago;2018;21100228533;0.199;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:taf:regstd;2017;531;0.71;0.76;167;55;ReDIF-Article;0034-3404;1360-0591;scimago;2018;15143;2.327;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:rsrsxx;2017;;null;null;0;;ReDIF-Article;2168-1376;;scimago;2018;21100463803;0.506;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:erv:rejiee;2017;;null;null;11;;ReDIF-Article;1989-8754;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
